iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
3,q131,567.902,6.017,573.919,3.136
3,q132,39.257,5.922,45.179,2.452
3,q133,2323.701,5.499,2329.2,5.4384
3,q134,130.537,5.541,136.078,7.1434
3,q135,100792.228,5.07,100797.298,3.6695
3,q137,47.257,5.103,52.36,1.9531
3,q138,817.082,3.34,820.422,5.4956
3,q139,251.864,6.126,257.99,1.4209
3,q140,3598.947,14.061,3613.008,2.3814
3,q141,10890.596,12.131,10902.727,1.3876
3,q142,10445.934,14.047,10459.981,1.5173
3,q143,18568.82,12.662,18581.482,3.661
3,q144,1049.662,5.62,1055.282,1.3664
3,q145,89.642,7.947,97.589,1.3985
3,q146,139.561,7.856,147.417,1.4636
4,q001,38.845,0.925,39.77,1.2871
4,q002,412.961,1.034,413.995,2.9389
4,q003,108.349,1.038,109.387,2.2776
4,q004,126.526,1.005,127.531,1.93
4,q005,248.418,1.045,249.463,1.2421
4,q006,86.32,1.16,87.48,1.9626
4,q007,83.133,1.503,84.636,1.3275
4,q008,112.328,1.608,113.936,1.8329
4,q009,85.18,1.467,86.647,1.5879
4,q010,86.81,1.955,88.765,1.3682
4,q011,92.652,2.193,94.845,1.8735
4,q012,90.054,1.637,91.691,1.5338
4,q013,47.983,1.594,49.577,1.7896
4,q014,13.665,1.737,15.402,5.1418
4,q015,508.605,1.759,510.364,2.8497
4,q016,51.749,1.807,53.556,4.9997
4,q017,9.61,1.281,10.891,3.0532
4,q018,30.81,1.491,32.301,1.5887
4,q019,27.485,1.325,28.81,1.5959
4,q020,57.959,1.625,59.584,2.9397
4,q021,32.441,1.622,34.063,3.6446
4,q022,92.106,1.623,93.729,1.5619
4,q023,37.695,1.401,39.096,1.6957
4,q024,21.966,1.521,23.487,1.2841
4,q025,47.091,2.753,49.844,2.0675
4,q026,33.022,1.994,35.016,1.1527
4,q027,26.727,3.2,29.927,1.9033
4,q028,608.085,1.931,610.016,1.3492
4,q029,86.873,2.767,89.64,1.5694
4,q030,14012.064,2.571,14014.635,2.7669
4,q031,414.518,2.784,417.302,3.3257
4,q032,684.385,3.524,687.909,2.0219
