iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
5,q052,6387.987,2.494,6390.481,3.7739
5,q053,85.858,1.776,87.634,2.1903
5,q054,8.118,1.694,9.812,1.6152
5,q055,4.059,2.419,6.478,1.8527
5,q056,1516.131,1.858,1517.989,6.8726
5,q057,4786.738,1.852,4788.59,17.3646
5,q059,5182.284,3.133,5185.417,3.622
5,q060,527.167,2.503,529.67,1.4783
5,q061,105.587,2.701,108.288,2.0096
5,q062,28.649,2.569,31.218,3.3946
5,q063,40.972,2.692,43.664,1.9114
5,q064,163.604,2.875,166.479,3.0756
5,q065,35.905,2.732,38.637,2.4734
5,q066,159.676,2.837,162.513,3.0535
5,q067,11.3,2.888,14.188,3.1886
5,q068,42138.982,3.038,42142.02,4.2353
5,q069,4035.872,3.183,4039.055,2.2575
5,q070,14172.354,3.036,14175.39,8.3125
5,q071,2833.455,3.012,2836.467,3.3824
5,q072,174.752,3.019,177.771,2.9871
5,q073,94.783,3.291,98.074,2.7693
5,q074,1382.764,2.516,1385.28,2.4302
5,q075,287.795,2.728,290.523,1.7276
5,q076,85.874,2.68,88.554,1.4417
5,q077,547.044,2.689,549.733,4.122
5,q078,36.919,2.627,39.546,2.9705
5,q079,194.246,2.606,196.852,1.6479
5,q080,74.124,0.772,74.896,1.4655
5,q081,42.226,0.662,42.888,1.5995
5,q082,100.051,0.664,100.715,2.1509
5,q083,118.223,0.68,118.903,2.0655
5,q084,368.234,0.73,368.964,1.4811
5,q085,368.435,0.692,369.127,1.4753
5,q086,76.135,1.359,77.494,1.4118
5,q087,48.847,0.65,49.497,1.6979
5,q088,340.114,0.635,340.749,1.1187
5,q089,87.838,0.692,88.53,2.2195
5,q090,90.488,0.691,91.179,1.6045
5,q091,263.743,0.69,264.433,2.2684
5,q092,51.649,0.564,52.213,1.1909
5,q093,135.932,0.611,136.543,2.9409
5,q094,42.693,0.61,43.303,2.0567
5,q095,190.389,1.576,191.965,1.3733
5,q096,169.563,1.629,171.192,1.2439
5,q097,1812.673,1.685,1814.358,1.7619
5,q098,1291.461,1.588,1293.049,2.355
5,q099,80.093,1.599,81.692,3.4718
5,q100,61.598,1.358,62.956,1.0992
5,q101,76.786,1.347,78.133,1.1706
5,q102,143.168,1.308,144.476,1.1544
5,q103,177.292,1.629,178.921,2.6506
5,q104,794.517,1.58,796.097,2.4496
5,q105,7125.902,1.646,7127.548,2.1192
5,q106,172.52,1.655,174.175,2.2562
5,q107,16504.759,1.598,16506.357,3.518
5,q108,25113.856,1.593,25115.449,4.159
5,q109,86.335,2.481,88.816,1.4422
5,q110,76.939,2.435,79.374,1.3688
5,q111,113.805,2.416,116.221,1.3983
5,q112,99.215,2.412,101.627,1.3427
5,q113,912.424,1.599,914.023,2.948
5,q114,829.04,1.639,830.679,2.3381
5,q115,1428.328,1.582,1429.91,2.7005
5,q116,137.291,1.612,138.903,2.9568
5,q117,70.407,1.379,71.786,1.2711
5,q118,88.883,1.41,90.293,1.6281
5,q119,143.268,1.585,144.853,1.6507
5,q121,78.758,1.602,80.36,1.7238
5,q123,6710.277,1.568,6711.845,2.768
5,q124,235.706,1.59,237.296,1.7426
5,q125,25.743,1.601,27.344,2.8991
5,q127,127.421,2.547,129.968,2.4158
5,q128,152.331,2.396,154.727,2.2273
5,q129,144.549,2.455,147.004,2.5628
5,q130,50.446,1.955,52.401,1.4182
5,q131,875.65,2.515,878.165,3.1207
5,q132,18.648,2.362,21.01,2.957
5,q133,726.435,2.437,728.872,3.3021
5,q134,5731.128,2.582,5733.71,6.4686
5,q135,72686.768,2.468,72689.236,1.988
5,q136,14793.824,2.5,14796.324,3.1656
5,q137,115.197,1.808,117.005,4.3687
5,q138,2920.582,1.769,2922.351,6.5373
5,q139,203.445,2.523,205.968,1.1865
5,q140,7070.483,4.967,7075.45,9.1238
5,q141,11061.436,4.89,11066.326,1.6886
5,q142,10506.69,5.017,10511.707,4.3377
5,q143,9658.186,4.958,9663.144,6.0532
5,q144,834.82,2.499,837.319,1.2595
5,q145,167.88,3.153,171.033,2.8865
5,q146,128.895,2.992,131.887,1.3516
6,q001,16.647,0.433,17.08,1.0
6,q002,423.406,0.442,423.848,1.9031
6,q003,112.227,0.488,112.715,2.1305
6,q004,126.782,0.54,127.322,2.1249
6,q005,298.047,0.482,298.529,1.752
6,q006,74.928,0.463,75.391,1.6255
6,q007,85.549,0.639,86.188,1.5772
6,q008,115.582,0.66,116.242,1.5679
6,q009,75.897,0.672,76.569,1.1486
6,q010,48.949,0.69,49.639,1.592
6,q011,38.874,0.7,39.574,1.8799
6,q012,65.226,0.685,65.911,2.5394
6,q013,27.519,0.685,28.204,2.1378
6,q014,13.754,0.692,14.446,3.7079
6,q015,354.872,0.726,355.598,1.1187
6,q016,38.604,0.675,39.279,1.7248
6,q017,8.505,0.605,9.11,1.6773
6,q018,32.729,0.667,33.396,1.1378
6,q019,20.801,0.562,21.363,1.0005
6,q020,56.045,0.598,56.643,1.1345
6,q021,40.252,0.588,40.84,1.983
6,q022,80.047,0.646,80.693,2.4494
6,q023,56.161,0.634,56.795,1.7852
6,q024,21.607,0.64,22.247,2.6919
6,q025,49.026,1.64,50.666,1.227
6,q026,32.161,1.306,33.467,1.1125
6,q027,21.793,1.634,23.427,2.5091
6,q028,565.543,1.309,566.852,1.1646
6,q029,70.347,1.437,71.784,1.4111
6,q030,17707.299,1.486,17708.785,8.0041
6,q031,1172.418,1.506,1173.924,3.9234
6,q032,669.484,1.706,671.19,2.4804
6,q033,42.376,1.632,44.008,4.9617
6,q034,18218.714,1.503,18220.217,2.8436
6,q035,369.619,1.737,371.356,3.076
6,q036,27.437,1.598,29.035,3.1756
6,q037,84.466,1.56,86.026,1.3425
6,q038,3288.449,1.579,3290.028,1.7911
6,q039,360.938,1.635,362.573,3.1906
6,q040,30.362,1.355,31.717,1.1915
6,q041,9.174,1.366,10.54,2.3195
6,q042,106.252,1.547,107.799,1.2206
6,q043,328.343,1.534,329.877,1.4159
6,q044,223.215,1.69,224.905,2.1608
6,q045,7.376,1.564,8.94,2.0636
6,q046,155.12,2.452,157.572,2.2273
6,q047,2001.792,2.393,2004.185,3.0551
6,q048,17.982,2.473,20.455,14.9677
6,q049,764.636,2.399,767.035,2.7094
6,q050,62.821,2.47,65.291,7.1684
6,q051,5552.048,2.494,5554.542,3.2221
6,q052,6393.61,2.455,6396.065,3.7739
6,q053,85.729,1.715,87.444,2.1903
6,q054,8.353,1.804,10.157,1.6152
6,q055,3.898,2.067,5.965,1.8527
6,q056,1520.803,2.161,1522.964,6.8726
6,q057,4788.488,1.765,4790.253,17.3646
6,q059,5255.836,3.164,5259.0,3.622
6,q060,516.119,2.462,518.581,1.4783
6,q061,106.973,2.634,109.607,2.0096
6,q062,29.002,2.627,31.629,3.3946
6,q063,40.836,2.714,43.55,1.9114
6,q064,165.42,2.893,168.313,3.0756
6,q065,35.964,2.709,38.673,2.4734
6,q066,155.048,2.922,157.97,3.0463
6,q067,11.405,2.825,14.23,3.1886
6,q068,43916.859,3.631,43920.49,4.2353
6,q069,4016.544,3.627,4020.171,2.2575
6,q070,14155.545,3.053,14158.598,8.3125
6,q071,2920.716,3.097,2923.813,3.3824
6,q072,178.247,3.221,181.468,2.9871
6,q073,95.576,3.174,98.75,2.7693
6,q074,1434.867,2.613,1437.48,2.4302
6,q075,279.712,2.737,282.449,1.7276
6,q076,83.557,2.648,86.205,1.4417
6,q077,546.364,2.625,548.989,4.122
6,q078,36.26,2.705,38.965,2.9705
6,q079,198.825,2.525,201.35,1.6479
6,q080,76.014,0.713,76.727,1.4655
6,q081,43.854,0.693,44.547,1.5995
6,q082,99.439,0.66,100.099,2.1509
6,q083,117.611,0.667,118.278,2.0655
6,q084,368.386,0.721,369.107,1.4811
6,q085,369.098,0.705,369.803,1.4753
6,q086,76.445,1.35,77.795,1.4118
6,q087,48.152,0.62,48.772,1.6979
6,q088,343.439,0.643,344.082,1.1187
6,q089,89.535,0.659,90.194,2.2195
6,q090,90.696,0.68,91.376,1.6045
6,q091,275.14,0.692,275.832,2.2684
6,q092,53.161,0.588,53.749,1.1909
6,q093,135.863,0.642,136.505,2.9245
6,q094,42.133,0.603,42.736,2.0567
6,q095,188.74,1.55,190.29,1.3733
6,q096,170.594,1.564,172.158,1.2439
6,q097,1743.978,1.65,1745.628,1.7619
6,q098,1293.653,1.599,1295.252,2.355
6,q099,81.793,1.57,83.363,3.4718
6,q100,61.893,1.376,63.269,1.0992
6,q101,76.664,1.432,78.096,1.1706
6,q102,143.919,1.345,145.264,1.1544
6,q103,175.914,1.565,177.479,2.6506
6,q104,788.601,1.625,790.226,2.4496
6,q105,7166.038,1.602,7167.64,2.1192
6,q106,173.004,1.673,174.677,2.2562
6,q107,17011.004,1.607,17012.611,3.5047
6,q108,25442.007,1.65,25443.657,4.159
6,q109,85.284,2.515,87.799,1.4422
6,q110,78.238,2.386,80.624,1.3688
6,q111,113.592,2.354,115.946,1.3983
6,q112,98.009,2.324,100.333,1.3427
6,q113,910.307,1.551,911.858,2.948
6,q114,829.253,1.659,830.912,2.3381
6,q115,1429.156,1.568,1430.724,2.7005
6,q116,137.651,1.627,139.278,2.9568
6,q117,69.492,1.369,70.861,1.2711
6,q118,89.74,1.357,91.097,1.6281
6,q119,146.174,1.547,147.721,1.6507
6,q121,77.764,1.657,79.421,1.7238
6,q123,6691.822,1.576,6693.398,2.768
6,q124,247.866,1.566,249.432,1.7426
6,q125,25.817,1.574,27.391,2.8991
6,q127,126.444,2.511,128.955,2.4158
6,q128,150.767,2.435,153.202,2.2273
6,q129,141.748,2.379,144.127,2.5628
6,q130,50.189,1.893,52.082,1.4182
6,q131,868.897,2.526,871.423,3.1214
6,q132,20.046,2.439,22.485,2.957
6,q133,724.448,2.478,726.926,3.3021
6,q134,5687.483,2.602,5690.085,6.4686
6,q135,72476.223,2.441,72478.664,1.988
6,q136,14817.275,2.559,14819.834,3.1656
6,q137,116.865,1.818,118.683,4.3687
6,q138,2919.529,1.779,2921.308,6.5373
6,q139,196.328,2.6,198.928,1.1865
6,q140,7069.838,4.966,7074.804,9.1238
6,q141,10719.425,4.944,10724.369,1.6886
6,q142,10513.635,5.921,10519.556,4.3377
6,q143,9656.702,4.888,9661.59,6.0532
6,q144,841.916,2.534,844.45,1.2595
6,q145,169.488,3.158,172.646,2.8865
6,q146,135.274,3.076,138.35,1.3516
7,q001,16.662,0.417,17.079,1.0
7,q002,422.973,0.442,423.415,1.9031
7,q003,115.72,0.473,116.193,2.1305
7,q004,127.705,0.491,128.196,2.1249
7,q005,309.037,0.477,309.514,1.752
7,q006,75.376,0.472,75.848,1.6255
7,q007,82.648,0.61,83.258,1.5772
7,q008,115.914,0.648,116.562,1.5679
7,q009,75.422,0.68,76.102,1.1486
7,q010,48.811,0.695,49.506,1.592
7,q011,38.99,0.671,39.661,1.8799
7,q012,67.135,0.672,67.807,2.5394
7,q013,27.622,0.698,28.32,2.1378
7,q014,13.874,0.698,14.572,3.7079
7,q015,353.459,0.661,354.12,1.1187
7,q016,38.534,0.669,39.203,1.7248
7,q017,8.815,0.604,9.419,1.6773
7,q018,32.439,0.681,33.12,1.1378
7,q019,21.308,0.531,21.839,1.0005
7,q020,55.614,0.603,56.217,1.1345
7,q021,39.493,0.606,40.099,1.983
7,q022,80.709,0.629,81.338,2.4494
7,q023,55.063,0.62,55.683,1.7852
7,q024,21.496,0.624,22.12,2.6919
7,q025,49.469,1.629,51.098,1.227
7,q026,32.092,1.317,33.409,1.1125
7,q027,21.554,1.637,23.191,2.5091
7,q028,565.791,1.342,567.133,1.1646
7,q029,71.39,1.43,72.82,1.4111
7,q030,17763.047,1.537,17764.584,8.3867
7,q031,1127.913,1.537,1129.45,3.9234
7,q032,692.924,1.658,694.582,2.4804
7,q033,42.227,1.664,43.891,4.9617
7,q034,18948.368,1.502,18949.87,2.8436
7,q035,382.317,1.647,383.964,3.076
7,q036,26.779,1.516,28.295,3.1756
7,q037,83.693,1.567,85.26,1.3425
7,q038,3374.234,1.597,3375.831,1.7911
7,q039,364.725,1.701,366.426,3.1906
7,q040,29.914,1.345,31.259,1.1915
7,q041,8.568,1.358,9.926,2.3195
7,q042,103.894,1.312,105.206,1.2206
7,q043,315.406,1.532,316.938,1.4159
7,q044,227.96,1.666,229.626,2.1608
7,q045,7.448,1.566,9.014,2.0636
7,q046,151.89,2.434,154.324,2.2273
7,q047,2034.835,2.387,2037.222,3.0468
7,q048,17.988,2.531,20.519,14.9677
7,q049,767.243,2.406,769.649,2.7046
7,q050,63.29,2.427,65.717,7.1684
7,q051,5544.735,2.436,5547.171,3.2221
7,q052,6370.685,2.449,6373.134,3.7739
7,q053,86.581,1.743,88.324,2.1903
7,q054,8.436,1.689,10.125,1.6152
7,q055,8.439,3.411,11.85,1.8527
7,q056,1519.944,3.608,1523.552,6.8726
7,q057,4789.003,1.771,4790.774,17.3646
7,q059,5269.884,3.01,5272.894,3.622
7,q060,520.034,2.476,522.51,1.4783
7,q061,105.291,2.667,107.958,2.0096
7,q062,28.012,2.582,30.594,3.3946
7,q063,40.454,2.647,43.101,1.9114
7,q064,162.945,2.848,165.793,3.0756
7,q065,36.628,2.693,39.321,2.4734
7,q066,157.888,2.833,160.721,3.0535
7,q067,11.265,2.837,14.102,3.1886
7,q068,43957.615,3.805,43961.42,4.2353
7,q069,4160.369,3.303,4163.672,2.2575
7,q070,14203.358,3.245,14206.603,8.3125
7,q071,2946.41,3.05,2949.46,3.3824
7,q072,178.964,3.162,182.126,2.9871
7,q073,94.767,3.271,98.038,2.7693
7,q074,1435.724,2.559,1438.283,2.4302
7,q075,287.448,2.654,290.102,1.7276
7,q076,83.467,2.708,86.175,1.4417
7,q077,547.429,2.61,550.039,4.122
7,q078,37.066,2.664,39.73,2.9705
7,q079,197.6,2.775,200.375,1.6479
7,q080,75.886,0.698,76.584,1.4655
7,q081,42.705,0.694,43.399,1.5995
7,q082,98.861,0.654,99.515,2.1509
7,q083,116.561,0.685,117.246,2.0655
7,q084,367.063,0.714,367.777,1.4811
7,q085,356.508,0.683,357.191,1.4753
7,q086,77.019,1.34,78.359,1.4118
7,q087,48.567,0.662,49.229,1.6979
7,q088,353.353,0.661,354.014,1.1187
7,q089,88.569,0.691,89.26,2.2195
7,q090,91.251,0.646,91.897,1.6045
7,q091,266.03,0.702,266.732,2.2684
7,q092,52.343,0.592,52.935,1.1909
7,q093,136.926,0.677,137.603,2.9409
7,q094,42.19,0.625,42.815,2.0567
7,q095,190.503,1.579,192.082,1.3733
7,q096,166.218,1.505,167.723,1.2439
7,q097,1782.779,1.684,1784.463,1.7619
7,q098,1343.505,1.565,1345.07,2.355
7,q099,81.076,1.58,82.656,3.4718
7,q100,62.156,1.393,63.549,1.0992
7,q101,78.734,1.413,80.147,1.1706
7,q102,146.325,1.334,147.659,1.1544
7,q103,175.339,1.577,176.916,2.6506
7,q104,786.499,1.563,788.062,2.4496
7,q105,7165.843,1.623,7167.466,2.1192
7,q106,172.095,1.696,173.791,2.2656
7,q107,16455.974,1.589,16457.563,3.5047
7,q108,25451.752,1.596,25453.348,4.159
7,q109,84.346,2.483,86.829,1.4422
7,q110,77.924,2.336,80.26,1.3688
7,q111,113.665,2.4,116.065,1.3983
7,q112,100.206,2.352,102.558,1.3427
7,q113,909.118,1.599,910.717,2.948
7,q114,829.201,1.643,830.844,2.3381
7,q115,1435.514,1.565,1437.079,2.7005
7,q116,133.465,1.667,135.132,2.9568
7,q117,69.985,1.444,71.429,1.2711
7,q118,89.659,1.368,91.027,1.6281
7,q119,147.487,1.551,149.038,1.6507
7,q121,79.676,1.622,81.298,1.7238
7,q123,6961.222,1.599,6962.821,2.768
7,q124,244.571,1.564,246.135,1.7426
7,q125,25.662,1.607,27.269,2.8991
7,q127,125.608,2.543,128.151,2.4158
7,q128,149.536,2.399,151.935,2.2273
7,q129,145.122,2.355,147.477,2.5628
7,q130,49.711,1.913,51.624,1.4182
7,q131,854.921,2.439,857.36,3.121
7,q132,19.482,2.388,21.87,2.957
7,q133,752.873,2.447,755.32,3.3021
7,q134,5516.987,2.49,5519.477,6.4686
7,q135,72607.776,2.435,72610.211,1.988
7,q136,14823.813,2.536,14826.349,3.1656
7,q137,116.863,1.866,118.729,4.3687
7,q138,2918.374,1.793,2920.167,6.5373
7,q139,200.707,2.649,203.356,1.1865
7,q140,7068.581,4.95,7073.531,9.1238
7,q141,11057.997,4.754,11062.751,1.6886
7,q142,10423.855,5.164,10429.019,4.3377
7,q143,9654.136,4.941,9659.077,6.0532
7,q144,830.43,2.516,832.946,1.2595
7,q145,165.5,3.122,168.622,2.8865
7,q146,133.555,3.007,136.562,1.3516
8,q001,16.711,0.419,17.13,1.0
8,q002,423.919,0.465,424.384,1.9031
8,q003,112.286,0.49,112.776,2.1305
8,q004,125.254,0.467,125.721,2.1249
8,q005,299.077,0.46,299.537,1.752
8,q006,74.754,0.445,75.199,1.6255
8,q007,85.365,0.608,85.973,1.5772
8,q008,114.085,0.634,114.719,1.5679
8,q009,73.882,0.669,74.551,1.1486
8,q010,47.847,0.704,48.551,1.592
8,q011,38.052,0.687,38.739,1.8799
8,q012,67.168,0.679,67.847,2.5394
8,q013,27.433,0.71,28.143,2.1378
8,q014,13.722,0.696,14.418,3.7079
8,q015,351.98,0.656,352.636,1.1187
8,q016,38.379,0.742,39.121,1.7248
8,q017,8.624,0.612,9.236,1.6773
8,q018,32.696,0.656,33.352,1.1378
8,q019,20.965,0.557,21.522,1.0005
8,q020,56.716,0.61,57.326,1.1345
8,q021,40.745,0.596,41.341,1.983
8,q022,80.049,0.637,80.686,2.4494
8,q023,55.995,0.628,56.623,1.7852
8,q024,21.66,0.585,22.245,2.6919
8,q025,48.947,1.65,50.597,1.227
8,q026,31.899,1.338,33.237,1.1125
8,q027,21.901,1.624,23.525,2.5091
8,q028,565.125,1.353,566.478,1.1646
8,q029,71.92,1.39,73.31,1.4111
8,q030,17623.584,1.549,17625.133,8.3867
8,q031,1170.99,1.492,1172.482,3.9234
8,q032,661.452,1.656,663.108,2.4804
8,q033,42.449,1.628,44.077,4.9617
8,q034,18275.233,1.531,18276.764,2.8436
8,q035,381.114,1.551,382.665,3.076
8,q036,27.233,1.566,28.799,3.1756
8,q037,83.608,1.662,85.27,1.3425
8,q038,3403.791,1.575,3405.366,1.7911
8,q039,376.316,1.672,377.988,3.1906
8,q040,30.613,1.364,31.977,1.1915
8,q041,8.823,1.314,10.137,2.3195
8,q042,104.242,1.356,105.598,1.2206
8,q043,327.143,1.563,328.706,1.4159
8,q044,230.332,1.681,232.013,2.1608
8,q045,7.401,1.531,8.932,2.0636
8,q046,154.085,2.446,156.531,2.2273
8,q047,2040.149,2.414,2042.563,3.0551
8,q048,18.359,2.564,20.923,14.9677
8,q049,765.111,2.417,767.528,2.7046
8,q050,62.22,2.489,64.709,7.1684
8,q051,5443.305,2.439,5445.744,3.2221
8,q052,6407.298,2.431,6409.729,3.7739
8,q053,86.428,1.692,88.12,2.1903
8,q054,8.474,1.783,10.257,1.6152
8,q055,4.257,3.132,7.389,1.8527
8,q056,1521.671,4.908,1526.579,6.8726
8,q057,4791.228,1.761,4792.989,17.3646
8,q059,5189.68,3.048,5192.728,3.622
8,q060,519.288,2.492,521.78,1.4783
8,q061,107.266,2.565,109.831,2.0096
8,q062,29.079,2.637,31.716,3.3946
8,q063,41.164,2.741,43.905,1.9114
8,q064,165.424,2.884,168.308,3.0756
8,q065,36.152,2.722,38.874,2.4734
8,q066,156.848,2.836,159.684,3.0463
8,q067,11.062,2.761,13.823,3.1886
8,q068,42607.272,3.086,42610.358,4.2353
8,q069,4125.208,3.266,4128.474,2.2575
8,q070,14163.869,3.131,14167.0,8.3125
8,q071,2956.068,3.142,2959.21,3.3824
8,q072,177.875,3.184,181.059,2.9871
8,q073,96.054,3.284,99.338,2.7693
8,q074,1437.961,2.559,1440.52,2.4302
8,q075,281.11,2.732,283.842,1.7276
8,q076,85.811,2.628,88.439,1.4417
8,q077,545.614,2.701,548.315,4.122
8,q078,37.28,2.645,39.925,2.9705
8,q079,197.729,2.652,200.381,1.6479
8,q080,76.17,0.678,76.848,1.4655
8,q081,43.589,0.63,44.219,1.5995
8,q082,100.45,0.68,101.13,2.1509
8,q083,118.758,0.665,119.423,2.0655
8,q084,366.466,0.714,367.18,1.4811
8,q085,371.656,0.689,372.345,1.4753
8,q086,76.772,1.384,78.156,1.4118
8,q087,49.306,0.644,49.95,1.6979
8,q088,354.716,0.66,355.376,1.1187
8,q089,88.693,0.682,89.375,2.2195
8,q090,92.521,0.679,93.2,1.6045
8,q091,272.782,0.66,273.442,2.2684
8,q092,53.374,0.589,53.963,1.1909
8,q093,138.971,0.66,139.631,2.9409
8,q094,42.214,0.635,42.849,2.0567
8,q095,191.553,1.576,193.129,1.3733
8,q096,171.301,1.566,172.867,1.2439
8,q097,1793.994,1.626,1795.62,1.7619
8,q098,1339.576,1.637,1341.213,2.355
8,q099,80.745,1.657,82.402,3.4718
8,q100,62.948,1.378,64.326,1.0992
8,q101,78.094,1.431,79.525,1.1706
8,q102,145.923,1.37,147.293,1.1544
8,q103,175.53,1.544,177.074,2.6506
8,q104,786.63,1.575,788.205,2.4496
8,q105,7153.664,1.632,7155.296,2.1192
8,q106,172.874,1.702,174.576,2.2562
8,q107,17055.189,1.598,17056.787,3.5047
8,q108,25527.578,1.58,25529.158,4.159
8,q109,86.851,2.381,89.232,1.4422
8,q110,76.945,2.405,79.35,1.3688
8,q111,114.741,2.413,117.154,1.3983
8,q112,99.254,2.416,101.67,1.3427
8,q113,911.539,1.603,913.142,2.948
8,q114,818.423,1.644,820.067,2.3381
8,q115,1430.891,1.683,1432.574,2.7005
8,q116,138.439,1.652,140.091,2.9568
8,q117,71.008,1.392,72.4,1.2711
8,q118,89.618,1.418,91.036,1.6281
8,q119,146.847,1.591,148.438,1.6507
8,q121,79.095,1.616,80.711,1.7238
8,q123,6682.89,1.575,6684.465,2.768
8,q124,243.536,1.532,245.068,1.7426
8,q125,25.644,1.528,27.172,2.8991
8,q127,125.841,2.502,128.343,2.4158
8,q128,151.109,2.417,153.526,2.2273
8,q129,143.874,2.444,146.318,2.5628
8,q130,49.171,1.972,51.143,1.4182
8,q131,878.249,2.471,880.72,3.1217
8,q132,18.524,2.471,20.995,2.957
8,q133,728.768,2.452,731.22,3.3021
8,q134,5506.873,2.606,5509.479,6.4686
8,q135,72604.063,2.445,72606.508,1.988
8,q136,15271.128,2.565,15273.693,3.1656
8,q137,117.06,1.783,118.843,4.3687
8,q138,2918.873,1.711,2920.584,6.5373
8,q139,198.685,2.511,201.196,1.1865
8,q140,7066.046,4.977,7071.023,9.1238
8,q141,11041.664,4.853,11046.517,1.6886
8,q142,10707.508,4.996,10712.504,4.3377
8,q143,9657.634,4.946,9662.58,6.0532
8,q144,822.902,2.538,825.44,1.2595
8,q145,168.677,3.141,171.818,2.8865
8,q146,131.789,2.98,134.769,1.3516
9,q001,16.639,0.399,17.038,1.0
9,q002,420.096,0.437,420.533,1.9031
9,q003,112.604,0.496,113.1,2.1305
9,q004,127.505,0.497,128.002,2.1249
9,q005,309.084,0.465,309.549,1.752
9,q006,75.652,0.462,76.114,1.6255
9,q007,82.766,0.643,83.409,1.5772
9,q008,116.869,0.621,117.49,1.5679
9,q009,75.245,0.648,75.893,1.1486
9,q010,48.608,0.699,49.307,1.592
9,q011,38.541,0.708,39.249,1.8799
9,q012,67.159,0.667,67.826,2.5394
9,q013,27.688,0.671,28.359,2.1378
9,q014,14.278,0.682,14.96,3.7079
9,q015,354.577,0.623,355.2,1.1187
9,q016,38.588,0.647,39.235,1.7248
9,q017,8.684,0.616,9.3,1.6773
9,q018,35.955,0.667,36.622,1.1378
9,q019,21.425,0.534,21.959,1.0005
9,q020,56.769,0.602,57.371,1.1345
9,q021,40.626,0.602,41.228,1.983
9,q022,79.08,0.642,79.722,2.4494
9,q023,55.434,0.609,56.043,1.7852
9,q024,21.916,0.627,22.543,2.6919
9,q025,48.778,1.647,50.425,1.227
9,q026,32.179,1.383,33.562,1.1125
9,q027,21.936,1.629,23.565,2.5091
9,q028,566.897,1.313,568.21,1.1646
9,q029,70.541,1.428,71.969,1.4111
9,q030,17821.507,1.494,17823.001,7.954
9,q031,1158.287,1.507,1159.794,3.9493
9,q032,685.1,1.672,686.772,2.4804
9,q033,42.972,1.651,44.623,4.9617
9,q034,18964.004,1.553,18965.557,2.8436
9,q035,378.738,1.579,380.317,3.076
9,q036,27.372,1.563,28.935,3.1756
9,q037,84.209,1.592,85.801,1.3425
9,q038,3400.123,1.587,3401.71,1.7911
9,q039,362.786,1.601,364.387,3.1906
9,q040,30.069,1.31,31.379,1.1915
9,q041,8.886,1.359,10.245,2.3195
9,q042,103.45,1.272,104.722,1.2206
9,q043,318.942,1.517,320.459,1.4159
9,q044,230.806,1.667,232.473,2.1608
9,q045,7.232,1.582,8.814,2.0636
9,q046,154.961,2.472,157.433,2.2273
9,q047,2063.484,2.377,2065.861,3.0551
9,q048,18.325,2.549,20.874,14.9677
9,q049,738.838,2.408,741.246,2.7046
9,q050,63.397,2.349,65.746,7.1684
9,q051,5514.61,2.452,5517.062,3.2221
9,q052,6386.855,2.377,6389.232,3.7739
9,q053,85.929,1.721,87.65,2.1903
9,q054,8.322,1.779,10.101,1.6152
9,q055,4.141,2.471,6.612,1.8527
9,q056,1521.454,2.109,1523.563,6.8726
9,q057,4784.42,1.819,4786.239,17.3646
9,q059,5239.835,3.168,5243.003,3.622
9,q060,508.753,2.57,511.323,1.4783
9,q061,104.469,2.666,107.135,2.0096
9,q062,28.125,2.525,30.65,3.3946
9,q063,39.579,2.607,42.186,1.9114
9,q064,163.923,2.716,166.639,3.0756
9,q065,34.86,2.705,37.565,2.4734
9,q066,155.952,2.751,158.703,3.0535
9,q067,11.17,2.868,14.038,3.1886
9,q068,42667.326,3.825,42671.151,4.2353
9,q069,4166.38,3.248,4169.628,2.2575
9,q070,14186.89,3.023,14189.913,8.3125
9,q071,2943.686,3.054,2946.74,3.3824
9,q072,177.961,3.104,181.065,2.9871
9,q073,92.398,3.181,95.579,2.7693
9,q074,1436.097,2.731,1438.828,2.4302
9,q075,286.887,2.674,289.561,1.7276
9,q076,86.1,2.648,88.748,1.4417
9,q077,545.464,2.699,548.163,4.122
9,q078,36.711,2.537,39.248,2.9705
9,q079,196.483,2.551,199.034,1.6479
9,q080,75.135,0.661,75.796,1.4655
9,q081,43.515,0.688,44.203,1.5995
9,q082,100.839,0.675,101.514,2.1509
9,q083,118.136,0.671,118.807,2.0655
9,q084,368.29,0.716,369.006,1.4811
9,q085,369.143,0.7,369.843,1.4753
9,q086,77.64,1.376,79.016,1.4118
9,q087,48.867,0.654,49.521,1.6979
9,q088,353.2,0.625,353.825,1.1187
9,q089,87.738,0.691,88.429,2.2195
9,q090,92.221,0.679,92.9,1.6045
9,q091,275.296,0.68,275.976,2.2684
9,q092,51.828,0.571,52.399,1.1909
9,q093,137.559,0.665,138.224,2.9409
9,q094,42.579,0.626,43.205,2.0567
9,q095,194.093,1.593,195.686,1.3733
9,q096,168.643,1.594,170.237,1.2439
9,q097,1813.077,1.628,1814.705,1.7619
9,q098,1293.06,1.567,1294.627,2.355
9,q099,81.142,1.594,82.736,3.4718
9,q100,63.223,1.401,64.624,1.0992
9,q101,77.408,1.378,78.786,1.1706
9,q102,148.022,1.425,149.447,1.1544
9,q103,178.289,1.606,179.895,2.6506
9,q104,791.023,1.58,792.603,2.4496
9,q105,7144.804,1.629,7146.433,2.1192
9,q106,173.123,1.618,174.741,2.2656
9,q107,17092.177,1.608,17093.785,3.5047
9,q108,25157.751,1.577,25159.328,4.159
9,q109,86.481,2.476,88.957,1.4422
