iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
3,10c,6977.588,3.426,6981.014,5.7434
3,11a,57.081,5.633,62.714,18.1154
3,11b,19.979,4.736,24.715,10.5471
3,11c,103.731,5.062,108.793,13.4675
3,11d,91.022,5.245,96.267,6.8432
3,12a,104.01,5.479,109.489,5.6684
3,12b,37.765,5.857,43.622,3.419
3,12c,315.708,5.279,320.987,11.5422
3,13a,602.676,8.345,611.021,5.1741
3,13b,279.307,8.43,287.737,6.2289
3,13c,265.684,8.856,274.54,3.6061
3,13d,935.51,8.306,943.816,5.0759
3,14a,244.12,5.34,249.46,21.3898
3,14b,109.362,4.682,114.044,4.1078
3,14c,413.775,4.941,418.716,25.1027
3,15a,155.141,11.586,166.727,3.0283
3,15b,18.868,11.371,30.239,3.5767
3,15c,603.85,12.392,616.242,3.6553
3,15d,311.922,12.927,324.849,5.8831
3,16a,155.269,6.411,161.68,8.5075
3,16b,10043.156,6.084,10049.24,37.073
3,16c,882.49,6.209,888.699,24.3997
3,16d,722.352,6.183,728.535,24.9874
3,17a,7047.203,4.001,7051.204,35.9395
3,17b,5360.132,4.072,5364.204,31.2046
3,17c,5241.489,3.937,5245.426,33.5948
3,17d,5335.67,3.978,5339.648,54.1499
3,17e,7087.774,3.902,7091.676,35.6406
3,17f,6545.475,4.039,6549.514,37.6148
3,18a,2552.798,3.847,2556.645,5.563
3,18b,112.72,3.905,116.625,5.9781
3,18c,3273.782,3.78,3277.562,7.5543
3,19a,131.485,18.604,150.089,9.8205
3,19b,58.206,14.51,72.716,8.4129
3,19c,1002.373,20.35,1022.723,11.3543
3,19d,3130.766,21.765,3152.531,6.129
3,1a,41.576,2.023,43.599,1.5607
3,1b,36.581,1.643,38.224,7.9545
3,1c,39.26,1.63,40.89,1.9086
3,1d,36.424,1.606,38.03,8.4569
3,20a,2009.913,11.828,2021.741,15.5797
3,20b,1575.622,11.549,1587.171,14.2331
3,20c,863.714,12.383,876.097,19.8577
3,21a,56.778,11.659,68.437,23.3651
3,21b,37.865,11.188,49.053,16.1667
3,21c,39.067,11.335,50.402,22.9058
3,22a,300.972,29.608,330.58,29.7569
3,22b,213.261,29.498,242.759,12.0574
3,22c,906.792,29.87,936.662,50.9815
3,22d,560.933,32.169,593.102,48.4399
3,23a,193.985,28.325,222.31,5.0458
3,23b,40.514,27.208,67.722,5.5679
3,23c,187.706,26.899,214.605,1.9236
3,24a,305.989,56.671,362.66,21.3734
3,24b,15.702,50.909,66.611,4.2373
3,25a,1489.358,9.968,1499.326,45.904
3,25b,193.276,10.066,203.342,6.2503
3,25c,5235.773,10.749,5246.522,60.3968
3,26a,12214.042,47.338,12261.38,17.0993
3,26b,150.495,48.817,199.312,11.7425
3,26c,1100.557,46.896,1147.453,12.2682
3,27a,12.936,47.733,60.669,3.3333
3,27b,5.301,45.386,50.687,4.1487
3,27c,17.926,49.364,67.29,3.087
3,28a,850.62,60.138,910.758,71.1659
3,28b,447.14,58.655,505.795,58.8041
3,28c,896.997,59.895,956.892,53.0267
3,29a,53.756,68.483,122.239,7.7208
3,29b,8.641,69.873,78.514,3.3953
3,29c,716.647,76.605,793.252,68.8643
3,2a,307.107,1.965,309.072,31.5217
3,2b,291.954,1.994,293.948,36.7786
3,2c,276.142,2.047,278.189,8.7956
3,2d,379.257,2.098,381.355,31.75
3,30a,3685.4,50.485,3735.885,37.7648
3,30b,246.832,47.223,294.055,8.7455
3,30c,2142.924,49.601,2192.525,53.9099
3,31a,680.52,39.453,719.973,34.2144
3,31b,247.992,34.235,282.227,12.5577
3,31c,682.656,40.744,723.4,39.3635
3,32a,8.174,2.221,10.395,9.5469
3,32b,101.257,1.846,103.103,22.7631
3,33a,22.482,57.773,80.255,3.5952
3,33b,12.582,58.88,71.462,2.6411
3,33c,33.931,59.215,93.146,5.4494
3,3a,129.882,1.555,131.437,2.6384
3,3b,85.455,1.723,87.178,2.5172
3,3c,201.971,1.764,203.735,3.622
3,4a,89.689,2.144,91.833,6.7148
3,4b,32.539,1.896,34.435,2.0691
3,4c,81.265,1.722,82.987,7.6972
3,5a,66.631,1.913,68.544,7.8224
3,5b,62.068,1.769,63.837,1.5855
3,5c,96.393,1.787,98.18,3.4904
3,6a,21.143,1.929,23.072,3.1455
3,6b,172.774,1.825,174.599,8.4287
3,6c,5.973,2.18,8.153,3.1988
3,6d,4091.628,1.901,4093.529,9.3842
3,6e,14.573,2.168,16.741,2.7271
3,6f,4133.055,1.794,4134.849,9.813
3,7a,581.035,5.478,586.513,3.3748
