iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
1,q07_s17,307.953,1.21,309.163,3.0535
1,q07_s2024,307.789,1.324,309.113,3.0256
1,q07_s222,306.395,1.205,307.6,3.0534
1,q07_s321,308.143,1.203,309.346,3.0207
1,q07_s333,304.649,1.2,305.849,3.0412
1,q07_s42,308.081,1.239,309.32,3.0813
1,q07_s444,308.918,1.226,310.144,3.0674
1,q07_s456,306.625,1.249,307.874,3.0505
1,q07_s55,314.668,1.223,315.891,3.0213
1,q07_s555,312.985,1.209,314.194,3.0263
1,q07_s654,307.41,1.209,308.619,3.0337
1,q07_s666,308.487,1.178,309.665,3.0425
1,q07_s7,311.05,1.215,312.265,3.0462
1,q07_s777,305.788,1.199,306.987,3.0461
1,q07_s789,307.614,1.227,308.841,3.0717
1,q07_s987,311.327,1.241,312.568,3.0491
1,q07_s99,306.983,1.212,308.195,3.0391
1,q08_s111,282.634,1.34,283.974,2.2922
1,q08_s123,280.31,1.322,281.632,2.3965
1,q08_s1337,283.014,1.319,284.333,2.351
1,q08_s17,279.644,1.35,280.994,2.3703
1,q08_s2024,281.47,1.325,282.795,2.3888
1,q08_s222,288.562,1.322,289.884,2.2803
1,q08_s321,280.794,1.372,282.166,2.3419
1,q08_s333,281.228,1.331,282.559,2.3452
1,q08_s42,280.495,1.35,281.845,2.3586
1,q08_s444,283.095,1.353,284.448,2.3025
1,q08_s456,281.709,1.367,283.076,2.3081
1,q08_s55,281.113,1.341,282.454,2.3315
1,q08_s555,282.204,1.341,283.545,2.3283
1,q08_s654,280.741,1.342,282.083,2.3796
1,q08_s666,283.241,1.289,284.53,2.2803
1,q08_s7,283.33,1.331,284.661,2.3598
1,q08_s777,280.488,1.317,281.805,2.3586
1,q08_s789,279.368,1.299,280.667,2.4015
1,q08_s987,283.785,1.345,285.13,2.358
1,q08_s99,280.395,1.313,281.708,2.3691
1,q09_s111,719.414,1.404,720.818,11.5906
1,q09_s123,712.726,1.385,714.111,11.2948
1,q09_s1337,775.272,1.402,776.674,33.7381
1,q09_s17,780.3,1.431,781.731,13.7251
1,q09_s2024,701.341,1.384,702.725,10.7769
1,q09_s222,709.156,1.422,710.578,12.0259
1,q09_s321,769.073,1.395,770.468,21.5243
1,q09_s333,707.185,1.425,708.61,11.3006
1,q09_s42,703.69,1.394,705.084,11.3006
1,q09_s444,780.835,1.426,782.261,13.7879
1,q09_s456,715.201,1.362,716.563,11.3329
1,q09_s55,740.056,1.402,741.458,12.5689
1,q09_s555,715.768,1.476,717.244,11.5906
1,q09_s654,773.245,1.397,774.642,13.7353
1,q09_s666,711.822,1.398,713.22,12.0259
1,q09_s7,746.131,1.348,747.479,12.5885
1,q09_s777,708.446,1.359,709.805,11.3006
1,q09_s789,713.84,1.406,715.246,12.0226
1,q09_s987,749.534,1.451,750.985,12.5885
1,q09_s99,744.842,1.392,746.234,12.5885
1,q10_s111,375.952,1.038,376.99,1.3933
1,q10_s123,372.522,0.997,373.519,1.3934
1,q10_s1337,375.435,0.973,376.408,1.3868
1,q10_s17,367.322,0.996,368.318,1.386
1,q10_s2024,369.143,0.987,370.13,1.3934
1,q10_s222,370.477,0.991,371.468,1.3934
1,q10_s321,369.038,1.006,370.044,1.3885
1,q10_s333,373.444,0.974,374.418,1.3871
1,q10_s42,366.334,1.011,367.345,1.3885
1,q10_s444,369.31,0.986,370.296,1.3909
1,q10_s456,370.173,0.989,371.162,1.3887
1,q10_s55,370.43,0.988,371.418,1.3885
1,q10_s555,370.901,0.997,371.898,1.39
1,q10_s654,369.43,1.001,370.431,1.3904
1,q10_s666,372.586,0.986,373.572,1.3894
1,q10_s7,373.019,0.984,374.003,1.3871
1,q10_s777,356.525,0.962,357.487,1.3289
1,q10_s789,374.554,0.981,375.535,1.3933
1,q10_s987,372.589,1.02,373.609,1.386
1,q10_s99,358.645,1.002,359.647,1.3289
1,q11_s111,82.558,0.88,83.438,1.3784
1,q11_s123,82.186,0.817,83.003,1.3632
1,q11_s1337,83.98,0.86,84.84,1.4641
1,q11_s17,82.616,0.848,83.464,1.3808
1,q11_s2024,82.123,0.893,83.016,1.3492
1,q11_s222,82.519,0.857,83.376,1.3492
1,q11_s321,81.832,0.868,82.7,1.374
1,q11_s333,82.02,0.858,82.878,1.355
1,q11_s42,82.453,0.867,83.32,1.3808
1,q11_s444,81.075,0.868,81.943,1.3495
1,q11_s456,80.971,0.859,81.83,1.355
1,q11_s55,81.011,0.878,81.889,1.3535
1,q11_s555,81.801,0.872,82.673,1.3649
1,q11_s654,82.911,0.874,83.785,1.4031
1,q11_s666,81.865,0.869,82.734,1.3512
1,q11_s7,80.564,0.887,81.451,1.3495
1,q11_s777,80.609,0.862,81.471,1.3535
1,q11_s789,81.429,0.871,82.3,1.3808
1,q11_s987,82.011,0.854,82.865,1.3784
1,q11_s99,81.532,0.868,82.4,1.351
1,q12_s111,335.576,0.346,335.922,1.6705
1,q12_s123,341.753,0.298,342.051,1.6887
1,q12_s1337,334.438,0.295,334.733,1.6756
1,q12_s17,336.001,0.332,336.333,1.6754
1,q12_s2024,344.1,0.327,344.427,1.6778
1,q12_s222,336.678,0.307,336.985,1.6751
1,q12_s321,334.288,0.313,334.601,1.6855
1,q12_s333,338.319,0.322,338.641,1.6751
1,q12_s42,338.461,0.313,338.774,1.6835
1,q12_s444,339.373,0.297,339.67,1.7113
1,q12_s456,343.795,0.321,344.116,1.6775
1,q12_s55,341.557,0.295,341.852,1.666
1,q12_s555,339.246,0.286,339.532,1.6751
1,q12_s654,338.015,0.301,338.316,1.6751
1,q12_s666,337.679,0.296,337.975,1.7236
1,q12_s7,335.71,0.299,336.009,1.6865
1,q12_s777,341.716,0.308,342.024,1.6803
1,q12_s789,342.857,0.299,343.156,1.6887
1,q12_s987,334.898,0.294,335.192,1.7198
1,q12_s99,338.99,0.296,339.286,1.6923
1,q13_s111,306.728,0.342,307.07,1.9822
1,q13_s123,287.546,0.331,287.877,1.9824
1,q13_s1337,302.441,0.34,302.781,1.9884
1,q13_s17,292.172,0.329,292.501,1.998
1,q13_s2024,307.814,0.329,308.143,1.9944
1,q13_s222,292.268,0.332,292.6,1.998
1,q13_s321,299.525,0.34,299.865,1.9822
1,q13_s333,292.153,0.33,292.483,1.998
1,q13_s42,287.244,0.319,287.563,1.9884
1,q13_s444,293.728,0.351,294.079,1.9824
1,q13_s456,306.985,0.343,307.328,1.9824
1,q13_s55,310.615,0.335,310.95,1.9822
1,q13_s555,299.666,0.333,299.999,1.9884
1,q13_s654,290.826,0.348,291.174,1.998
1,q13_s666,299.698,0.334,300.032,1.9884
1,q13_s7,302.533,0.337,302.87,1.9884
1,q13_s777,312.827,0.338,313.165,1.9883
1,q13_s789,286.112,0.319,286.431,1.9884
1,q13_s987,302.356,0.321,302.677,1.9823
